Source,Target,Weight
doc_42210,topic_1,0.9994168877601624
doc_42211,topic_0,0.8636438846588135
doc_42212,topic_3,0.9963058829307556
doc_42213,topic_2,0.7619308233261108
doc_42214,topic_0,0.7345352172851562
doc_42215,topic_0,0.5993603467941284
doc_42216,topic_3,0.7378073334693909
doc_42217,topic_2,0.4996424913406372
doc_42218,topic_2,0.5893152952194214
doc_42219,topic_3,0.7518514394760132
doc_42220,topic_2,0.968166708946228
doc_42221,topic_0,0.8987563252449036
doc_42222,topic_3,0.8151897192001343
doc_42223,topic_3,0.6916971206665039
doc_42224,topic_0,0.7684845924377441
doc_42225,topic_3,0.6745449900627136
doc_42226,topic_2,0.9632708430290222
doc_42227,topic_0,0.6980924010276794
doc_42228,topic_0,0.5241045355796814
doc_42229,topic_0,0.4954858720302582
doc_42230,topic_3,0.6106123924255371
doc_42231,topic_3,0.9976885318756104
doc_42232,topic_3,0.9966435432434082
doc_42233,topic_3,0.9680354595184326
doc_42234,topic_3,0.6816059350967407
doc_42235,topic_3,0.8717220425605774
doc_42236,topic_0,0.7468249797821045
doc_42237,topic_3,0.9963058829307556
doc_42238,topic_0,0.8517646789550781
doc_42239,topic_2,0.7363776564598083
doc_42240,topic_3,0.6340512633323669
doc_42241,topic_2,0.8878358602523804
doc_42242,topic_2,0.5416945219039917
doc_42243,topic_2,0.8941563963890076
doc_42244,topic_2,0.6998379826545715
doc_42245,topic_0,0.7632330060005188
doc_42246,topic_0,0.7239815592765808
doc_42247,topic_0,0.5620579123497009
doc_42248,topic_0,0.8624655604362488
doc_42249,topic_3,0.9976739287376404
doc_42250,topic_3,0.9810259342193604
doc_42251,topic_0,0.9773558974266052
doc_42252,topic_2,0.5830339789390564
doc_42253,topic_0,0.9183585047721863
doc_42254,topic_3,0.9977439045906067
doc_42255,topic_3,0.8121367692947388
doc_42256,topic_3,0.9964148998260498
doc_42257,topic_3,0.5652315616607666
doc_42258,topic_2,0.9913858771324158
doc_42259,topic_3,0.997349739074707
doc_42260,topic_0,0.808688223361969
doc_42261,topic_0,0.5359474420547485
doc_42262,topic_3,0.9968355298042297
doc_42263,topic_0,0.8967421650886536
doc_42264,topic_0,0.8420543670654297
doc_42265,topic_0,0.852180540561676
doc_42266,topic_0,0.5496490001678467
doc_42267,topic_2,0.6535949110984802
doc_42268,topic_0,0.9766544103622437
doc_42269,topic_2,0.8292153477668762
doc_42270,topic_3,0.5731107592582703
doc_42271,topic_2,0.49215492606163025
doc_42272,topic_0,0.590364396572113
doc_42273,topic_1,0.9418688416481018
doc_42274,topic_2,0.9774798154830933
doc_42275,topic_0,0.5977082252502441
doc_42276,topic_3,0.5783411860466003
doc_42277,topic_0,0.6210885643959045
doc_42278,topic_0,0.5978824496269226
doc_42279,topic_0,0.8874391317367554
doc_42280,topic_3,0.5119583010673523
doc_42281,topic_0,0.5528610348701477
doc_42282,topic_0,0.874792754650116
doc_42283,topic_0,0.5873619914054871
doc_42284,topic_0,0.5229474902153015
doc_42285,topic_0,0.7921605110168457
doc_42286,topic_0,0.892198920249939
doc_42287,topic_3,0.6833915114402771
doc_42288,topic_0,0.6043126583099365
doc_42289,topic_0,0.44515731930732727
doc_42290,topic_0,0.6025904417037964
doc_42291,topic_3,0.5165420174598694
doc_42292,topic_0,0.9580342173576355
doc_42293,topic_3,0.9703906178474426
doc_42294,topic_0,0.6005602478981018
doc_42295,topic_0,0.788288414478302
doc_42296,topic_3,0.43316441774368286
doc_42297,topic_2,0.9330918192863464
doc_42298,topic_0,0.5799863338470459
doc_42299,topic_2,0.9975171685218811
doc_42300,topic_3,0.518325686454773
doc_42301,topic_2,0.7411448359489441
doc_42302,topic_2,0.6585412621498108
doc_42303,topic_1,0.9994451403617859
doc_42304,topic_1,0.9993829727172852
doc_42305,topic_1,0.999430239200592
doc_42306,topic_3,0.5684382319450378
doc_42307,topic_3,0.5339092016220093
doc_42308,topic_3,0.598914623260498
doc_42309,topic_3,0.6410370469093323
doc_42310,topic_3,0.5593392252922058
doc_42311,topic_3,0.8830035924911499
doc_42312,topic_3,0.5458705425262451
doc_42313,topic_3,0.9975385665893555
doc_42314,topic_3,0.609883189201355
doc_42315,topic_3,0.49840372800827026
doc_42316,topic_3,0.5590406656265259
doc_42317,topic_3,0.7571931481361389
doc_42318,topic_3,0.784393846988678
doc_42319,topic_3,0.9187129139900208
doc_42320,topic_0,0.9968312978744507
doc_42321,topic_3,0.9852319955825806
doc_42322,topic_3,0.8572770357131958
doc_42323,topic_2,0.861483633518219
doc_42324,topic_3,0.5217157602310181
doc_42325,topic_0,0.6588331460952759
doc_42326,topic_0,0.7024896740913391
doc_42327,topic_0,0.6494067311286926
doc_42328,topic_3,0.6288171410560608
doc_42329,topic_2,0.4982436001300812
doc_42330,topic_3,0.5913042426109314
doc_42331,topic_3,0.6770893931388855
doc_42332,topic_3,0.5593392252922058
doc_42333,topic_3,0.8790143132209778
doc_42334,topic_3,0.9725561738014221
doc_42335,topic_2,0.7889466881752014
doc_42336,topic_2,0.6987016797065735
doc_42337,topic_2,0.5321640968322754
doc_42338,topic_3,0.6823440790176392
doc_42339,topic_3,0.5868502259254456
doc_42340,topic_3,0.6127767562866211
doc_42341,topic_3,0.6123262643814087
doc_42342,topic_3,0.8866318464279175
doc_42343,topic_3,0.5745643973350525
doc_42344,topic_3,0.5409735441207886
doc_42345,topic_3,0.4888492822647095
doc_42346,topic_2,0.6748848557472229
doc_42347,topic_0,0.9934719800949097
doc_42348,topic_3,0.9063137173652649
doc_42349,topic_3,0.6051742434501648
doc_42350,topic_2,0.7372468113899231
doc_42351,topic_3,0.99747633934021
doc_42352,topic_3,0.517360270023346
doc_42353,topic_0,0.6211184859275818
doc_42354,topic_2,0.6022065281867981
doc_42355,topic_2,0.7729946374893188
doc_42356,topic_2,0.724822461605072
doc_42357,topic_0,0.838891327381134
doc_42358,topic_0,0.8133511543273926
doc_42359,topic_0,0.8438128232955933
doc_42360,topic_3,0.9598504304885864
doc_42361,topic_1,0.9868501424789429
doc_42362,topic_0,0.975995659828186
doc_42363,topic_2,0.9946903586387634
doc_42364,topic_3,0.6643025279045105
doc_42365,topic_3,0.9952261447906494
doc_42366,topic_0,0.9560444951057434
doc_42367,topic_3,0.5224705338478088
doc_42368,topic_3,0.9957358241081238
doc_42369,topic_0,0.919319212436676
doc_42370,topic_0,0.6420451998710632
doc_42371,topic_0,0.9504778385162354
doc_42372,topic_3,0.5270768404006958
doc_42373,topic_2,0.473507821559906
doc_42374,topic_3,0.9964632987976074
doc_42375,topic_1,0.9904228448867798
doc_42376,topic_3,0.631018340587616
doc_42377,topic_2,0.39660051465034485
doc_42378,topic_3,0.9792895317077637
doc_42379,topic_3,0.9983615279197693
doc_42380,topic_1,0.9642198085784912
doc_42381,topic_3,0.9850814342498779
doc_42382,topic_3,0.5561820864677429
doc_42383,topic_3,0.9107146263122559
doc_42384,topic_3,0.8432174324989319
doc_42385,topic_3,0.703835129737854
doc_42386,topic_2,0.8480488657951355
doc_42387,topic_2,0.5680010318756104
doc_42388,topic_2,0.5724642872810364
doc_42389,topic_2,0.4945492446422577
doc_42390,topic_3,0.5025296807289124
doc_42391,topic_3,0.6773499250411987
doc_42392,topic_1,0.9973666667938232
doc_42393,topic_2,0.9265077710151672
doc_42394,topic_0,0.9964187145233154
doc_42395,topic_0,0.7986527681350708
doc_42396,topic_0,0.9526810050010681
doc_42397,topic_2,0.9753274917602539
doc_42398,topic_0,0.621849775314331
doc_42399,topic_0,0.6768665909767151
doc_42400,topic_3,0.7747214436531067
doc_42401,topic_0,0.679744303226471
doc_42402,topic_3,0.9427283406257629
doc_42403,topic_3,0.9917373657226562
doc_42404,topic_2,0.49674391746520996
doc_42405,topic_1,0.9742076992988586
doc_42406,topic_3,0.8001270890235901
doc_42407,topic_3,0.9695022106170654
doc_42408,topic_3,0.9569299221038818
doc_42409,topic_3,0.49318623542785645
doc_42410,topic_2,0.5155959129333496
doc_42411,topic_3,0.654677152633667
doc_42412,topic_3,0.6345154643058777
doc_42413,topic_0,0.7585998177528381
doc_42414,topic_3,0.7089892029762268
doc_42415,topic_0,0.8424654603004456
doc_42416,topic_3,0.560196042060852
doc_42417,topic_0,0.5127950310707092
doc_42418,topic_3,0.7948770523071289
doc_42419,topic_1,0.9709357023239136
doc_42420,topic_0,0.6511237025260925
doc_42421,topic_0,0.929086446762085
doc_42422,topic_0,0.9977004528045654
doc_42423,topic_3,0.45906370878219604
doc_42424,topic_0,0.7353683114051819
doc_42425,topic_0,0.9620670676231384
doc_42426,topic_3,0.8764641284942627
doc_42427,topic_3,0.38137736916542053
doc_42428,topic_2,0.5562760829925537
doc_42429,topic_0,0.8418950438499451
doc_42430,topic_0,0.609963059425354
doc_42431,topic_1,0.9942135214805603
doc_42432,topic_0,0.7868155241012573
doc_42433,topic_3,0.9338768124580383
doc_42434,topic_0,0.933473527431488
doc_42435,topic_1,0.9922283887863159
doc_42436,topic_2,0.8941344022750854
doc_42437,topic_0,0.8699756860733032
doc_42438,topic_1,0.9989110231399536
doc_42439,topic_0,0.7784741520881653
doc_42440,topic_0,0.9499011635780334
doc_42441,topic_1,0.9974314570426941
doc_42442,topic_1,0.9932038187980652
doc_42443,topic_0,0.8450848460197449
doc_42444,topic_0,0.8773728013038635
doc_42445,topic_0,0.9577434062957764
doc_42446,topic_2,0.9752972722053528
doc_42447,topic_0,0.9463325142860413
doc_42448,topic_1,0.999220609664917
doc_42449,topic_3,0.8140090107917786
doc_42450,topic_0,0.5938950181007385
doc_42451,topic_3,0.6452157497406006
doc_42452,topic_1,0.9968655705451965
doc_42453,topic_1,0.9736554622650146
doc_42454,topic_1,0.9971143007278442
doc_42455,topic_2,0.9216850996017456
doc_42456,topic_1,0.9973863363265991
doc_42457,topic_1,0.9963321685791016
doc_42458,topic_1,0.5471073985099792
doc_42459,topic_0,0.9991105794906616
doc_42460,topic_0,0.9533831477165222
doc_42461,topic_0,0.8828422427177429
doc_42462,topic_2,0.6277800798416138
doc_42463,topic_0,0.913533091545105
doc_42464,topic_1,0.9956680536270142
doc_42465,topic_0,0.9363855719566345
doc_42466,topic_0,0.8225786089897156
doc_42467,topic_2,0.6077660918235779
doc_42468,topic_0,0.838272750377655
doc_42469,topic_0,0.8256089091300964
doc_42470,topic_2,0.7026682496070862
doc_42471,topic_0,0.9981911778450012
doc_42472,topic_0,0.8702073693275452
doc_42473,topic_0,0.6059141755104065
doc_42474,topic_1,0.9892801642417908
doc_42475,topic_1,0.9977917671203613
doc_42476,topic_3,0.9627695679664612
doc_42477,topic_2,0.9991297721862793
doc_42478,topic_3,0.7935723662376404
doc_42479,topic_2,0.8756958246231079
doc_42480,topic_2,0.8146529793739319
doc_42481,topic_2,0.5675767660140991
doc_42482,topic_0,0.8939632773399353
doc_42483,topic_2,0.937386691570282
doc_42484,topic_2,0.9159854054450989
doc_42485,topic_3,0.49054670333862305
doc_42486,topic_3,0.5108009576797485
doc_42487,topic_2,0.8818615078926086
doc_42488,topic_3,0.7859917283058167
doc_42489,topic_0,0.9939829111099243
doc_42490,topic_0,0.9773014187812805
doc_42491,topic_3,0.7612677216529846
doc_42492,topic_0,0.9990934133529663
doc_42493,topic_0,0.9965315461158752
doc_42494,topic_2,0.5316255688667297
doc_42495,topic_0,0.6398241519927979
doc_42496,topic_0,0.5841649174690247
doc_42497,topic_0,0.7786680459976196
doc_42498,topic_0,0.7483072280883789
doc_42499,topic_3,0.6327525973320007
doc_42500,topic_0,0.4906516373157501
doc_42501,topic_3,0.6094949841499329
doc_42502,topic_0,0.6121646165847778
doc_42503,topic_2,0.952368438243866
doc_42504,topic_2,0.9969794750213623
doc_42505,topic_3,0.7352364659309387
doc_42506,topic_3,0.7664439678192139
doc_42507,topic_3,0.7726790904998779
doc_42508,topic_0,0.9124773144721985
doc_42509,topic_3,0.7862684726715088
doc_42510,topic_3,0.8921101093292236
doc_42511,topic_3,0.7385662198066711
doc_42512,topic_2,0.9815967679023743
doc_42513,topic_0,0.8515820503234863
doc_42514,topic_3,0.7650400400161743
doc_42515,topic_3,0.785321056842804
doc_42516,topic_3,0.6026313304901123
doc_42517,topic_3,0.7598395943641663
doc_42518,topic_0,0.8152244091033936
doc_42519,topic_3,0.4505574405193329
doc_42520,topic_3,0.7023106217384338
doc_42521,topic_0,0.8992626667022705
doc_42522,topic_2,0.6512631773948669
doc_42523,topic_0,0.6058591604232788
doc_42524,topic_3,0.8849028944969177
doc_42525,topic_2,0.9306628704071045
doc_42526,topic_0,0.8971500992774963
doc_42527,topic_3,0.7784894704818726
doc_42528,topic_2,0.8865330219268799
doc_42529,topic_2,0.7920469641685486
doc_42530,topic_2,0.9684060215950012
doc_42531,topic_3,0.4686354100704193
doc_42532,topic_0,0.6120483875274658
doc_42533,topic_0,0.6824860572814941
doc_42534,topic_2,0.863640308380127
doc_42535,topic_0,0.790530264377594
doc_42536,topic_0,0.5482298731803894
doc_42537,topic_3,0.8434326648712158
doc_42538,topic_0,0.6267707943916321
doc_42539,topic_3,0.8165677785873413
doc_42540,topic_0,0.8007601499557495
doc_42541,topic_0,0.8352926969528198
doc_42542,topic_2,0.5936229228973389
doc_42543,topic_3,0.9497073292732239
doc_42544,topic_3,0.6218618154525757
doc_42545,topic_0,0.9476491212844849
doc_42546,topic_3,0.8909162878990173
doc_42547,topic_3,0.9189783930778503
doc_42548,topic_0,0.5755299925804138
doc_42549,topic_3,0.6949348449707031
doc_42550,topic_3,0.8787401914596558
doc_42551,topic_3,0.530001699924469
doc_42552,topic_3,0.6321953535079956
doc_42553,topic_2,0.9425017833709717
doc_42554,topic_2,0.8232718706130981
doc_42555,topic_2,0.6866596341133118
doc_42556,topic_0,0.7011797428131104
doc_42557,topic_0,0.9085787534713745
doc_42558,topic_3,0.602165162563324
doc_42559,topic_0,0.707946240901947
doc_42560,topic_3,0.6723143458366394
doc_42561,topic_0,0.9115044474601746
doc_42562,topic_2,0.9934554100036621
doc_42563,topic_3,0.5210283398628235
doc_42564,topic_0,0.8660281896591187
doc_42565,topic_0,0.8538376092910767
doc_42566,topic_0,0.9571014046669006
doc_42567,topic_0,0.6697459816932678
doc_42568,topic_3,0.7638452053070068
doc_42569,topic_0,0.8745607733726501
doc_42570,topic_3,0.7994121313095093
doc_42571,topic_0,0.7663614749908447
doc_42572,topic_0,0.8433322906494141
doc_42573,topic_0,0.8014570474624634
doc_42574,topic_3,0.6270390748977661
doc_42575,topic_0,0.5103951096534729
doc_42576,topic_2,0.9626151323318481
doc_42577,topic_0,0.900531530380249
doc_42578,topic_0,0.6981287598609924
doc_42579,topic_3,0.7650899291038513
doc_42580,topic_3,0.7605181932449341
doc_42581,topic_3,0.7133724689483643
doc_42582,topic_0,0.795532763004303
doc_42583,topic_0,0.9608206152915955
doc_42584,topic_0,0.5462856888771057
doc_42585,topic_3,0.8649598956108093
doc_42586,topic_0,0.924519419670105
doc_42587,topic_0,0.5264482498168945
doc_42588,topic_2,0.4029284119606018
doc_42589,topic_3,0.8904260396957397
doc_42590,topic_0,0.7093290686607361
doc_42591,topic_0,0.61087566614151
doc_42592,topic_0,0.6176656484603882
doc_42593,topic_0,0.6273849606513977
doc_42594,topic_0,0.9979249835014343
doc_42595,topic_3,0.9457960724830627
doc_42596,topic_3,0.7964972257614136
doc_42597,topic_2,0.9931021928787231
doc_42598,topic_3,0.8103842735290527
doc_42599,topic_0,0.7790501117706299
doc_42600,topic_0,0.4382859766483307
doc_42601,topic_2,0.841816782951355
doc_42602,topic_1,0.994190514087677
doc_42603,topic_0,0.8815921545028687
doc_42604,topic_0,0.9939619898796082
doc_42605,topic_0,0.8353871703147888
doc_42606,topic_0,0.9980210661888123
doc_42607,topic_0,0.8344542980194092
doc_42608,topic_0,0.7996317744255066
doc_42609,topic_1,0.9814847707748413
doc_42610,topic_0,0.8373396992683411
doc_42611,topic_3,0.6923882961273193
doc_42612,topic_0,0.6344391703605652
doc_42613,topic_1,0.99415123462677
doc_42614,topic_3,0.9679515957832336
doc_42615,topic_0,0.4924688935279846
doc_42616,topic_0,0.5803694725036621
doc_42617,topic_1,0.999154806137085
doc_42618,topic_0,0.6363201141357422
doc_42619,topic_3,0.5517310500144958
doc_42620,topic_2,0.4943397343158722
doc_42621,topic_2,0.6139776706695557
doc_42622,topic_2,0.6884034872055054
doc_42623,topic_0,0.38020461797714233
doc_42624,topic_0,0.7775551080703735
doc_42625,topic_2,0.9976807832717896
doc_42626,topic_0,0.5661309361457825
doc_42627,topic_3,0.6229254603385925
doc_42628,topic_3,0.598751425743103
doc_42629,topic_3,0.8979185223579407
doc_42630,topic_3,0.6766052842140198
doc_42631,topic_3,0.5600306987762451
doc_42632,topic_3,0.9736148715019226
doc_42633,topic_2,0.9974851012229919
doc_42634,topic_2,0.7925761342048645
doc_42635,topic_0,0.603450357913971
doc_42636,topic_2,0.5098680257797241
doc_42637,topic_3,0.7006387114524841
doc_42638,topic_0,0.7321423292160034
doc_42639,topic_3,0.5227344036102295
doc_42640,topic_0,0.5747591257095337
doc_42641,topic_3,0.689261257648468
doc_42642,topic_3,0.680611789226532
doc_42643,topic_3,0.9268112778663635
doc_42644,topic_2,0.515990138053894
doc_42645,topic_2,0.6022289395332336
doc_42646,topic_3,0.9959973096847534
doc_42647,topic_3,0.7824913859367371
doc_42648,topic_1,0.9749808311462402
doc_42649,topic_3,0.5370053052902222
doc_42650,topic_2,0.8480611443519592
doc_42651,topic_3,0.8401700258255005
doc_42652,topic_2,0.8121277093887329
doc_42653,topic_2,0.5008991956710815
doc_42654,topic_3,0.8336560130119324
doc_42655,topic_0,0.8712359666824341
doc_42656,topic_1,0.9992446899414062
doc_42657,topic_2,0.916627049446106
doc_42658,topic_1,0.9923365712165833
doc_42659,topic_2,0.5388190150260925
doc_42660,topic_2,0.9377291202545166
doc_42661,topic_1,0.9411847591400146
doc_42662,topic_2,0.7994717955589294
doc_42663,topic_0,0.5417696833610535
doc_42664,topic_3,0.5250460505485535
doc_42665,topic_3,0.680291473865509
doc_42666,topic_3,0.7489943504333496
doc_42667,topic_1,0.602911114692688
doc_42668,topic_3,0.585010826587677
doc_42669,topic_2,0.5845240950584412
doc_42670,topic_2,0.5109414458274841
doc_42671,topic_2,0.5229237079620361
doc_42672,topic_2,0.5076335072517395
doc_42673,topic_3,0.5582696199417114
doc_42674,topic_3,0.6189984083175659
doc_42675,topic_1,0.9361997842788696
doc_42676,topic_3,0.6322219967842102
doc_42677,topic_1,0.9971991777420044
doc_42678,topic_1,0.9983080625534058
doc_42679,topic_3,0.6531848907470703
doc_42680,topic_2,0.9813261032104492
doc_42681,topic_2,0.8254444003105164
doc_42682,topic_1,0.9995532035827637
doc_42683,topic_1,0.9947201013565063
doc_42684,topic_3,0.7921528816223145
doc_42685,topic_2,0.8279755711555481
doc_42686,topic_3,0.7186054587364197
doc_42687,topic_3,0.7803807258605957
doc_42688,topic_2,0.6031909584999084
doc_42689,topic_3,0.5708606839179993
doc_42690,topic_0,0.9234716296195984
doc_42691,topic_3,0.6686012148857117
doc_42692,topic_3,0.6538441181182861
doc_42693,topic_2,0.8862793445587158
doc_42694,topic_1,0.9514631628990173
doc_42695,topic_3,0.5747089982032776
doc_42696,topic_3,0.541128396987915
doc_42697,topic_2,0.6868124604225159
doc_42698,topic_2,0.7308738231658936
doc_42699,topic_2,0.5729637742042542
doc_42700,topic_2,0.4009649455547333
doc_42701,topic_1,0.9950718283653259
doc_42702,topic_3,0.9975855946540833
doc_42703,topic_3,0.9708971977233887
doc_42704,topic_3,0.48850396275520325
doc_42705,topic_1,0.8384391069412231
doc_42706,topic_2,0.8267797827720642
doc_42707,topic_0,0.8026255965232849
doc_42708,topic_0,0.9163289666175842
doc_42709,topic_0,0.7599562406539917
doc_42710,topic_0,0.7097419500350952
doc_42711,topic_3,0.7120341658592224
doc_42712,topic_3,0.9837350845336914
doc_42713,topic_3,0.7673107981681824
doc_42714,topic_1,0.7063784003257751
doc_42715,topic_3,0.6491011381149292
doc_42716,topic_0,0.628843367099762
doc_42717,topic_3,0.9974014759063721
doc_42718,topic_0,0.805279552936554
doc_42719,topic_3,0.7292546629905701
doc_42720,topic_0,0.7940589189529419
doc_42721,topic_0,0.8475544452667236
doc_42722,topic_0,0.7505787014961243
doc_42723,topic_1,0.9946503043174744
doc_42724,topic_3,0.9973031878471375
doc_42725,topic_3,0.6389545202255249
doc_42726,topic_0,0.7258279323577881
doc_42727,topic_3,0.7445052862167358
doc_42728,topic_0,0.49075254797935486
doc_42729,topic_3,0.8639335036277771
doc_42730,topic_0,0.7509912252426147
doc_42731,topic_0,0.8975003361701965
doc_42732,topic_2,0.5397607684135437
doc_42733,topic_3,0.45419108867645264
doc_42734,topic_1,0.9984074831008911
doc_42735,topic_3,0.6163620352745056
doc_42736,topic_0,0.7289956212043762
doc_42737,topic_0,0.43830645084381104
doc_42738,topic_0,0.6536158323287964
doc_42739,topic_2,0.6056585311889648
doc_42740,topic_1,0.9983080625534058
doc_42741,topic_0,0.771355926990509
doc_42742,topic_2,0.8457186818122864
doc_42743,topic_2,0.5006901025772095
doc_42744,topic_2,0.9132223725318909
doc_42745,topic_0,0.5827041864395142
doc_42746,topic_3,0.6278721690177917
doc_42747,topic_3,0.8787829279899597
doc_42748,topic_2,0.537738561630249
doc_42749,topic_3,0.8900334239006042
doc_42750,topic_0,0.7538273334503174
doc_42751,topic_2,0.8159404993057251
doc_42752,topic_2,0.5383837223052979
doc_42753,topic_2,0.8872449398040771
doc_42754,topic_2,0.5418744087219238
doc_42755,topic_3,0.714310884475708
doc_42756,topic_2,0.7584174275398254
doc_42757,topic_2,0.5272727012634277
doc_42758,topic_1,0.993992030620575
doc_42759,topic_0,0.706593930721283
doc_42760,topic_3,0.8463411331176758
doc_42761,topic_2,0.7819573283195496
doc_42762,topic_3,0.8400627374649048
doc_42763,topic_2,0.739233672618866
doc_42764,topic_3,0.7882932424545288
doc_42765,topic_1,0.9992129802703857
doc_42766,topic_3,0.9614816308021545
doc_42767,topic_3,0.8655985593795776
doc_42768,topic_2,0.5521846413612366
doc_42769,topic_2,0.5138563513755798
doc_42770,topic_0,0.6463242769241333
doc_42771,topic_0,0.6606568098068237
doc_42772,topic_0,0.4992586076259613
doc_42773,topic_0,0.8975003361701965
doc_42774,topic_3,0.9529006481170654
doc_42775,topic_3,0.6272180080413818
doc_42776,topic_3,0.8338629603385925
doc_42777,topic_0,0.5084723830223083
doc_42778,topic_0,0.850587785243988
doc_42779,topic_3,0.6144794225692749
doc_42780,topic_0,0.745087206363678
doc_42781,topic_1,0.991923987865448
doc_42782,topic_1,0.9956931471824646
doc_42783,topic_1,0.9943862557411194
doc_42784,topic_0,0.46432986855506897
doc_42785,topic_1,0.9992129802703857
doc_42786,topic_3,0.6530003547668457
doc_42787,topic_3,0.6857073903083801
doc_42788,topic_3,0.9243204593658447
doc_42789,topic_3,0.8648595213890076
doc_42790,topic_2,0.5209450721740723
doc_42791,topic_2,0.9963194727897644
doc_42792,topic_3,0.8336613178253174
doc_42793,topic_0,0.763759434223175
doc_42794,topic_1,0.9998127818107605
doc_42795,topic_1,0.9998136162757874
doc_42796,topic_1,0.9998102784156799
doc_42797,topic_1,0.9998136162757874
doc_42798,topic_1,0.9973607063293457
doc_42799,topic_3,0.9411147236824036
doc_42800,topic_1,0.7396003603935242
doc_42801,topic_3,0.7110982537269592
doc_42802,topic_3,0.9972397089004517
doc_42803,topic_3,0.7664003968238831
doc_42804,topic_3,0.5835252404212952
doc_42805,topic_0,0.5320938229560852
doc_42806,topic_3,0.9325834512710571
doc_42807,topic_2,0.8284932374954224
doc_42808,topic_1,0.9767032861709595
doc_42809,topic_1,0.9960832595825195
doc_42810,topic_3,0.5482357740402222
doc_42811,topic_2,0.5558520555496216
doc_42812,topic_2,0.9923900961875916
doc_42813,topic_3,0.9975429177284241
doc_42814,topic_0,0.6039986610412598
doc_42815,topic_1,0.690424919128418
doc_42816,topic_3,0.9971675276756287
doc_42817,topic_3,0.9976359605789185
doc_42818,topic_2,0.9654678702354431
doc_42819,topic_3,0.6601191163063049
doc_42820,topic_1,0.9971886277198792
doc_42821,topic_3,0.9631220698356628
doc_42822,topic_0,0.8399856090545654
doc_42823,topic_0,0.7128627896308899
doc_42824,topic_1,0.7929747700691223
doc_42825,topic_0,0.7819328308105469
doc_42826,topic_1,0.9952284693717957
doc_42827,topic_3,0.7946381568908691
doc_42828,topic_1,0.9878442287445068
doc_42829,topic_3,0.7705170512199402
doc_42830,topic_2,0.5687666535377502
doc_42831,topic_2,0.9212868809700012
doc_42832,topic_0,0.8207995891571045
doc_42833,topic_2,0.7017875909805298
doc_42834,topic_1,0.9953364133834839
doc_42835,topic_0,0.5136024951934814
doc_42836,topic_1,0.9985033273696899
doc_42837,topic_0,0.8199817538261414
doc_42838,topic_0,0.7086365818977356
doc_42839,topic_1,0.9950013756752014
doc_42840,topic_2,0.9984502196311951
doc_42841,topic_0,0.9986675381660461
doc_42842,topic_3,0.8600115776062012
doc_42843,topic_2,0.9543615579605103
doc_42844,topic_0,0.7937353253364563
doc_42845,topic_2,0.9733493328094482
doc_42846,topic_0,0.7557313442230225
doc_42847,topic_2,0.9245481491088867
doc_42848,topic_0,0.7254406213760376
doc_42849,topic_3,0.8528003096580505
doc_42850,topic_0,0.7518754601478577
doc_42851,topic_0,0.6119514107704163
doc_42852,topic_3,0.7951109409332275
doc_42853,topic_3,0.7690843343734741
doc_42854,topic_0,0.8709396719932556
doc_42855,topic_0,0.9014660716056824
doc_42856,topic_3,0.903989315032959
doc_42857,topic_3,0.968312680721283
doc_42858,topic_0,0.8597971200942993
doc_42859,topic_0,0.9651544690132141
doc_42860,topic_0,0.6704620718955994
doc_42861,topic_1,0.9750609993934631
doc_42862,topic_0,0.993583083152771
doc_42863,topic_0,0.9940118193626404
doc_42864,topic_0,0.8698144555091858
doc_42865,topic_3,0.9865780472755432
doc_42866,topic_0,0.9423119425773621
doc_42867,topic_0,0.9395720362663269
doc_42868,topic_0,0.9921581745147705
doc_42869,topic_0,0.8119426369667053
doc_42870,topic_3,0.8307404518127441
doc_42871,topic_0,0.6871206164360046
doc_42872,topic_0,0.7950284481048584
doc_42873,topic_0,0.810866117477417
doc_42874,topic_2,0.9489021301269531
doc_42875,topic_3,0.8574475646018982
doc_42876,topic_2,0.5827032923698425
doc_42877,topic_2,0.8428784608840942
doc_42878,topic_3,0.46181270480155945
doc_42879,topic_2,0.974139392375946
doc_42880,topic_0,0.8123044371604919
doc_42881,topic_0,0.6334525942802429
doc_42882,topic_0,0.8648458123207092
doc_42883,topic_2,0.8929832577705383
doc_42884,topic_0,0.8827103972434998
doc_42885,topic_0,0.7547348737716675
doc_42886,topic_2,0.9201258420944214
doc_42887,topic_2,0.7230552434921265
doc_42888,topic_3,0.9507405757904053
doc_42889,topic_3,0.7892122864723206
doc_42890,topic_3,0.7127238512039185
doc_42891,topic_1,0.9783644080162048
doc_42892,topic_0,0.6370669603347778
doc_42893,topic_2,0.7269633412361145
doc_42894,topic_3,0.6059494614601135
doc_42895,topic_2,0.7975350618362427
doc_42896,topic_2,0.9765627384185791
doc_42897,topic_0,0.5039058327674866
doc_42898,topic_0,0.9730287194252014
doc_42899,topic_0,0.46262651681900024
doc_42900,topic_3,0.9286448359489441
doc_42901,topic_3,0.8761523962020874
doc_42902,topic_1,0.9727939367294312
doc_42903,topic_1,0.9759693145751953
doc_42904,topic_2,0.8689531683921814
doc_42905,topic_3,0.8999371528625488
doc_42906,topic_0,0.8019169569015503
doc_42907,topic_1,0.8659533858299255
doc_42908,topic_3,0.5884148478507996
doc_42909,topic_2,0.8423360586166382
doc_42910,topic_1,0.8588277697563171
doc_42911,topic_1,0.987635612487793
doc_42912,topic_3,0.7894898056983948
